X,Y,FID_,scalerank,featurecla,labelrank,sovereignt,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart,Longitude,Latitude
38.8461701125,15.361866184,65,1,Admin-0 country,4.0000000000000000000000000000000,Eritrea,ERI,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Eritrea,ERI,0.0000000000000000000000000000000,Eritrea,ERI,0.0000000000000000000000000000000,Eritrea,ERI,0.0000000000000000000000000000000,Eritrea,Eritrea,ERI,Eritrea,,Erit.,ER,State of Eritrea,,,,Eritrea,,3.0000000000000000000000000000000,1.0000000000000000000000000000000,2.0000000000000000000000000000000,12.0000000000000000000000000000000,5647168.0000000000000000000000000000000,3945.0000000000000000000000000000000,-99.0000000000000000000000000000000,1984.0000000000000000000000000000000,-99.0000000000000000000000000000000,7. Least developed region,5. Low income,-99.0000000000000000000000000000000,,ER,ERI,232,232,ER,ERI,-99.0000000000000000000000000000000,ERI,ERI,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Eastern Africa,Sub-Saharan Africa,7.0000000000000000000000000000000,7.0000000000000000000000000000000,5.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,38.8461701124999976286744640674442,15.3618661840000001461703504901379
-3.64755047323,40.2444869811,66,1,Admin-0 country,2.0000000000000000000000000000000,Spain,ESP,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Spain,ESP,0.0000000000000000000000000000000,Spain,ESP,0.0000000000000000000000000000000,Spain,ESP,0.0000000000000000000000000000000,Spain,Spain,ESP,Spain,,Sp.,E,Kingdom of Spain,,,,Spain,,4.0000000000000000000000000000000,5.0000000000000000000000000000000,5.0000000000000000000000000000000,5.0000000000000000000000000000000,40525002.0000000000000000000000000000000,1403000.0000000000000000000000000000000,-99.0000000000000000000000000000000,2001.0000000000000000000000000000000,-99.0000000000000000000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.0000000000000000000000000000000,,ES,ESP,724,724,ES,ESP,-99.0000000000000000000000000000000,ESP,ESP,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,5.0000000000000000000000000000000,5.0000000000000000000000000000000,3.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,-3.6475504732299999233191556413658,40.2444869811000032200354326050729
25.5424853656,58.6719297173,67,1,Admin-0 country,6.0000000000000000000000000000000,Estonia,EST,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Estonia,EST,0.0000000000000000000000000000000,Estonia,EST,0.0000000000000000000000000000000,Estonia,EST,0.0000000000000000000000000000000,Estonia,Estonia,EST,Estonia,,Est.,EST,Republic of Estonia,,,,Estonia,,3.0000000000000000000000000000000,2.0000000000000000000000000000000,1.0000000000000000000000000000000,10.0000000000000000000000000000000,1299371.0000000000000000000000000000000,27410.0000000000000000000000000000000,-99.0000000000000000000000000000000,2000.0000000000000000000000000000000,-99.0000000000000000000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.0000000000000000000000000000000,,EE,EST,233,233,EE,EST,-99.0000000000000000000000000000000,EST,EST,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,7.0000000000000000000000000000000,7.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,25.5424853656000010460047633387148,58.6719297173000029488321160897613
39.6008009763,8.6227867931,68,1,Admin-0 country,2.0000000000000000000000000000000,Ethiopia,ETH,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Ethiopia,ETH,0.0000000000000000000000000000000,Ethiopia,ETH,0.0000000000000000000000000000000,Ethiopia,ETH,0.0000000000000000000000000000000,Ethiopia,Ethiopia,ETH,Ethiopia,,Eth.,ET,Federal Democratic Republic of Ethiopia,,,,Ethiopia,,4.0000000000000000000000000000000,4.0000000000000000000000000000000,1.0000000000000000000000000000000,13.0000000000000000000000000000000,85237338.0000000000000000000000000000000,68770.0000000000000000000000000000000,-99.0000000000000000000000000000000,2007.0000000000000000000000000000000,-99.0000000000000000000000000000000,7. Least developed region,5. Low income,-99.0000000000000000000000000000000,,ET,ETH,231,231,ET,ETH,-99.0000000000000000000000000000000,ETH,ETH,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Eastern Africa,Sub-Saharan Africa,8.0000000000000000000000000000000,8.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,39.6008009763000003999877662863582,8.6227867930999995138563463115133
26.2746656042,64.4988460349,69,1,Admin-0 country,3.0000000000000000000000000000000,Finland,FI1,1.0000000000000000000000000000000,2.0000000000000000000000000000000,Country,Finland,FIN,0.0000000000000000000000000000000,Finland,FIN,0.0000000000000000000000000000000,Finland,FIN,0.0000000000000000000000000000000,Finland,Finland,FIN,Finland,,Fin.,FIN,Republic of Finland,,,,Finland,,4.0000000000000000000000000000000,1.0000000000000000000000000000000,4.0000000000000000000000000000000,6.0000000000000000000000000000000,5250275.0000000000000000000000000000000,193500.0000000000000000000000000000000,-99.0000000000000000000000000000000,2010.0000000000000000000000000000000,-99.0000000000000000000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.0000000000000000000000000000000,,FI,FIN,246,246,FI,FIN,-99.0000000000000000000000000000000,FIN,FIN,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,7.0000000000000000000000000000000,7.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,26.2746656041999990804924891563132,64.4988460348999979032669216394424
165.451954318,-17.4285803175,70,1,Admin-0 country,6.0000000000000000000000000000000,Fiji,FJI,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Fiji,FJI,0.0000000000000000000000000000000,Fiji,FJI,0.0000000000000000000000000000000,Fiji,FJI,0.0000000000000000000000000000000,Fiji,Fiji,FJI,Fiji,,Fiji,FJ,Republic of Fiji,,,,Fiji,,5.0000000000000000000000000000000,1.0000000000000000000000000000000,2.0000000000000000000000000000000,2.0000000000000000000000000000000,944720.0000000000000000000000000000000,3579.0000000000000000000000000000000,-99.0000000000000000000000000000000,2007.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,4. Lower middle income,-99.0000000000000000000000000000000,,FJ,FJI,242,242,FJ,FJI,-99.0000000000000000000000000000000,FJI,FJI,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Oceania,Oceania,Melanesia,East Asia & Pacific,4.0000000000000000000000000000000,4.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,165.4519543179999914173095021396875,-17.4285803174999998077510099392384
-59.35238956,-51.7448395441,71,1,Admin-0 country,5.0000000000000000000000000000000,United Kingdom,GB1,1.0000000000000000000000000000000,2.0000000000000000000000000000000,Dependency,Falkland Islands,FLK,0.0000000000000000000000000000000,Falkland Islands,FLK,0.0000000000000000000000000000000,Falkland Islands,FLK,1.0000000000000000000000000000000,Falkland Is.,Falkland Islands,B12,Falkland Is.,,Flk. Is.,FK,Falkland Islands,,U.K.,Admin. by U.K.; Claimed by Argentina,Falkland Islands,Islas Malvinas,6.0000000000000000000000000000000,6.0000000000000000000000000000000,6.0000000000000000000000000000000,3.0000000000000000000000000000000,3140.0000000000000000000000000000000,105.0999999999999943156581139191985,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.0000000000000000000000000000000,,FK,FLK,238,238,-99,-99,-99.0000000000000000000000000000000,FLK,FLK,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,South America,Americas,South America,Latin America & Caribbean,12.0000000000000000000000000000000,16.0000000000000000000000000000000,8.0000000000000000000000000000000,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,-59.3523895599999988803574524354190,-51.7448395441000030814393539912999
-2.76172944519,42.1734401107,72,1,Admin-0 country,2.0000000000000000000000000000000,France,FR1,1.0000000000000000000000000000000,2.0000000000000000000000000000000,Country,France,FRA,0.0000000000000000000000000000000,France,FRA,0.0000000000000000000000000000000,France,FRA,0.0000000000000000000000000000000,France,France,FRA,France,,Fr.,F,French Republic,,,,France,,7.0000000000000000000000000000000,5.0000000000000000000000000000000,9.0000000000000000000000000000000,11.0000000000000000000000000000000,64057792.0000000000000000000000000000000,2128000.0000000000000000000000000000000,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,1. Developed region: G7,1. High income: OECD,-99.0000000000000000000000000000000,,FR,FRA,250,250,FR,FRA,-99.0000000000000000000000000000000,FRA,FRA,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,6.0000000000000000000000000000000,6.0000000000000000000000000000000,3.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,-2.7617294451899998541932745865779,42.1734401106999996500235283747315
-6.88095423426,62.0538540321,73,3,Admin-0 country,6.0000000000000000000000000000000,Denmark,DN1,1.0000000000000000000000000000000,2.0000000000000000000000000000000,Dependency,Faroe Islands,FRO,0.0000000000000000000000000000000,Faroe Islands,FRO,0.0000000000000000000000000000000,Faroe Islands,FRO,0.0000000000000000000000000000000,Faeroe Is.,Faeroe Islands,FRO,Faeroe Islands,,Faeroe Is.,FO,FÃ¸royar Is. (Faeroe Is.),,Den.,,Faeroe Islands,,4.0000000000000000000000000000000,1.0000000000000000000000000000000,3.0000000000000000000000000000000,12.0000000000000000000000000000000,48856.0000000000000000000000000000000,1000.0000000000000000000000000000000,-99.0000000000000000000000000000000,2011.0000000000000000000000000000000,-99.0000000000000000000000000000000,2. Developed region: nonG7,2. High income: nonOECD,-99.0000000000000000000000000000000,,FO,FRO,234,234,FO,FRO,-99.0000000000000000000000000000000,FRO,FRO,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,10.0000000000000000000000000000000,14.0000000000000000000000000000000,10.0000000000000000000000000000000,3.0000000000000000000000000000000,-99.0000000000000000000000000000000,-6.8809542342599998576702091668267,62.0538540320999985056005243677646
153.239437922,7.45246813659,74,3,Admin-0 country,6.0000000000000000000000000000000,Federated States of Micronesia,FSM,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Federated States of Micronesia,FSM,0.0000000000000000000000000000000,Federated States of Micronesia,FSM,0.0000000000000000000000000000000,Federated States of Micronesia,FSM,0.0000000000000000000000000000000,Micronesia,Federated States of Micronesia,FSM,Micronesia,,F.S.M.,FSM,Federated States of Micronesia,,,,"Micronesia, Federated States of",,5.0000000000000000000000000000000,2.0000000000000000000000000000000,4.0000000000000000000000000000000,13.0000000000000000000000000000000,107434.0000000000000000000000000000000,238.0999999999999943156581139191985,-99.0000000000000000000000000000000,2000.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,4. Lower middle income,-99.0000000000000000000000000000000,,FM,FSM,583,583,FM,FSM,-99.0000000000000000000000000000000,FSM,FSM,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Oceania,Oceania,Micronesia,East Asia & Pacific,10.0000000000000000000000000000000,30.0000000000000000000000000000000,6.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,153.2394379220000075747520895674825,7.4524681365900002916191624535713
11.7886286968,-0.586600249551,75,1,Admin-0 country,4.0000000000000000000000000000000,Gabon,GAB,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Gabon,GAB,0.0000000000000000000000000000000,Gabon,GAB,0.0000000000000000000000000000000,Gabon,GAB,0.0000000000000000000000000000000,Gabon,Gabon,GAB,Gabon,,Gabon,GA,Gabonese Republic,,,,Gabon,,6.0000000000000000000000000000000,2.0000000000000000000000000000000,5.0000000000000000000000000000000,5.0000000000000000000000000000000,1514993.0000000000000000000000000000000,21110.0000000000000000000000000000000,-99.0000000000000000000000000000000,2003.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,3. Upper middle income,-99.0000000000000000000000000000000,,GA,GAB,266,266,GA,GAB,-99.0000000000000000000000000000000,GAB,GAB,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Middle Africa,Sub-Saharan Africa,5.0000000000000000000000000000000,5.0000000000000000000000000000000,5.0000000000000000000000000000000,3.0000000000000000000000000000000,1.0000000000000000000000000000000,11.7886286968000000285883288597688,-0.5866002495509999858924743421085
-2.86563164084,54.1238715577,76,1,Admin-0 country,2.0000000000000000000000000000000,United Kingdom,GB1,1.0000000000000000000000000000000,2.0000000000000000000000000000000,Country,United Kingdom,GBR,0.0000000000000000000000000000000,United Kingdom,GBR,0.0000000000000000000000000000000,United Kingdom,GBR,0.0000000000000000000000000000000,United Kingdom,United Kingdom,GBR,United Kingdom,,U.K.,GB,United Kingdom of Great Britain and Northern Ireland,,,,United Kingdom,,6.0000000000000000000000000000000,6.0000000000000000000000000000000,6.0000000000000000000000000000000,3.0000000000000000000000000000000,62262000.0000000000000000000000000000000,1977704.0000000000000000000000000000000,0.0000000000000000000000000000000,2011.0000000000000000000000000000000,2009.0000000000000000000000000000000,1. Developed region: G7,1. High income: OECD,-99.0000000000000000000000000000000,,GB,GBR,826,826,GB,GBR,-99.0000000000000000000000000000000,GBR,GBR,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,14.0000000000000000000000000000000,14.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,-2.8656316408400002160306030418724,54.1238715576999993572826497256756
43.50780252,42.1685575537,77,1,Admin-0 country,5.0000000000000000000000000000000,Georgia,GEO,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Georgia,GEO,0.0000000000000000000000000000000,Georgia,GEO,0.0000000000000000000000000000000,Georgia,GEO,0.0000000000000000000000000000000,Georgia,Georgia,GEO,Georgia,,Geo.,GE,Georgia,,,,Georgia,,5.0000000000000000000000000000000,1.0000000000000000000000000000000,3.0000000000000000000000000000000,2.0000000000000000000000000000000,4615807.0000000000000000000000000000000,21510.0000000000000000000000000000000,-99.0000000000000000000000000000000,2002.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,4. Lower middle income,-99.0000000000000000000000000000000,,GE,GEO,268,268,GE,GEO,-99.0000000000000000000000000000000,GEO,GEO,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Asia,Asia,Western Asia,Europe & Central Asia,7.0000000000000000000000000000000,7.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,43.5078025199999984806709107942879,42.1685575536999976975494064390659
-2.57239063555,49.4680976128,78,4,Admin-0 country,6.0000000000000000000000000000000,United Kingdom,GB1,1.0000000000000000000000000000000,2.0000000000000000000000000000000,Country,Guernsey,GGY,0.0000000000000000000000000000000,Guernsey,GGY,0.0000000000000000000000000000000,Guernsey,GGY,0.0000000000000000000000000000000,Guernsey,Guernsey,GGY,Guernsey,Channel Islands,Guern.,GG,Bailiwick of Guernsey,,U.K. crown dependency,,Guernsey,,6.0000000000000000000000000000000,6.0000000000000000000000000000000,6.0000000000000000000000000000000,3.0000000000000000000000000000000,68633.0000000000000000000000000000000,2742.0000000000000000000000000000000,-99.0000000000000000000000000000000,2001.0000000000000000000000000000000,-99.0000000000000000000000000000000,2. Developed region: nonG7,2. High income: nonOECD,-99.0000000000000000000000000000000,,GG,GGY,831,831,JG,CHI,-99.0000000000000000000000000000000,GGY,GGY,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,8.0000000000000000000000000000000,8.0000000000000000000000000000000,6.0000000000000000000000000000000,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,-2.5723906355500001374991825286997,49.4680976128000011726726370397955
-1.21676565807,7.95345643541,79,1,Admin-0 country,3.0000000000000000000000000000000,Ghana,GHA,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Ghana,GHA,0.0000000000000000000000000000000,Ghana,GHA,0.0000000000000000000000000000000,Ghana,GHA,0.0000000000000000000000000000000,Ghana,Ghana,GHA,Ghana,,Ghana,GH,Republic of Ghana,,,,Ghana,,5.0000000000000000000000000000000,3.0000000000000000000000000000000,1.0000000000000000000000000000000,4.0000000000000000000000000000000,23832495.0000000000000000000000000000000,34200.0000000000000000000000000000000,-99.0000000000000000000000000000000,2010.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,4. Lower middle income,-99.0000000000000000000000000000000,,GH,GHA,288,288,GH,GHA,-99.0000000000000000000000000000000,GHA,GHA,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Western Africa,Sub-Saharan Africa,5.0000000000000000000000000000000,5.0000000000000000000000000000000,5.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,-1.2167656580699999224748353299219,7.9534564354099996918989745608997
-10.9406661161,10.4362159331,80,1,Admin-0 country,3.0000000000000000000000000000000,Guinea,GIN,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Guinea,GIN,0.0000000000000000000000000000000,Guinea,GIN,0.0000000000000000000000000000000,Guinea,GIN,0.0000000000000000000000000000000,Guinea,Guinea,GIN,Guinea,,Gin.,GN,Republic of Guinea,,,,Guinea,,6.0000000000000000000000000000000,3.0000000000000000000000000000000,7.0000000000000000000000000000000,2.0000000000000000000000000000000,10057975.0000000000000000000000000000000,10600.0000000000000000000000000000000,-99.0000000000000000000000000000000,1996.0000000000000000000000000000000,-99.0000000000000000000000000000000,7. Least developed region,5. Low income,-99.0000000000000000000000000000000,,GN,GIN,324,324,GN,GIN,-99.0000000000000000000000000000000,GIN,GIN,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Western Africa,Sub-Saharan Africa,6.0000000000000000000000000000000,6.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,-10.9406661160999991722064805799164,10.4362159330999997308708771015517
-15.3960129463,13.4496524352,81,1,Admin-0 country,6.0000000000000000000000000000000,Gambia,GMB,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Gambia,GMB,0.0000000000000000000000000000000,Gambia,GMB,0.0000000000000000000000000000000,Gambia,GMB,0.0000000000000000000000000000000,Gambia,The Gambia,GMB,Gambia,,Gambia,GM,Republic of the Gambia,,,,"Gambia, The",,1.0000000000000000000000000000000,4.0000000000000000000000000000000,1.0000000000000000000000000000000,8.0000000000000000000000000000000,1782893.0000000000000000000000000000000,2272.0000000000000000000000000000000,-99.0000000000000000000000000000000,2003.0000000000000000000000000000000,-99.0000000000000000000000000000000,7. Least developed region,5. Low income,-99.0000000000000000000000000000000,,GM,GMB,270,270,GM,GMB,-99.0000000000000000000000000000000,GMB,GMB,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Western Africa,Sub-Saharan Africa,6.0000000000000000000000000000000,10.0000000000000000000000000000000,6.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,-15.3960129463000008342987712239847,13.4496524352000008661889296490699
-14.9497244459,12.0474494815,82,1,Admin-0 country,6.0000000000000000000000000000000,Guinea Bissau,GNB,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Guinea Bissau,GNB,0.0000000000000000000000000000000,Guinea Bissau,GNB,0.0000000000000000000000000000000,Guinea Bissau,GNB,0.0000000000000000000000000000000,Guinea-Bissau,Guinea-Bissau,GNB,Guinea-Bissau,,GnB.,GW,Republic of Guinea-Bissau,,,,Guinea-Bissau,,3.0000000000000000000000000000000,5.0000000000000000000000000000000,3.0000000000000000000000000000000,4.0000000000000000000000000000000,1533964.0000000000000000000000000000000,904.2000000000000454747350886464119,-99.0000000000000000000000000000000,2009.0000000000000000000000000000000,-99.0000000000000000000000000000000,7. Least developed region,5. Low income,-99.0000000000000000000000000000000,,GW,GNB,624,624,GW,GNB,-99.0000000000000000000000000000000,GNB,GNB,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Western Africa,Sub-Saharan Africa,13.0000000000000000000000000000000,13.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,-14.9497244458999993810266460059211,12.0474494814999992797766026342288
10.3413792389,1.70555135464,83,1,Admin-0 country,4.0000000000000000000000000000000,Equatorial Guinea,GNQ,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Equatorial Guinea,GNQ,0.0000000000000000000000000000000,Equatorial Guinea,GNQ,0.0000000000000000000000000000000,Equatorial Guinea,GNQ,0.0000000000000000000000000000000,Eq. Guinea,Equatorial Guinea,GNQ,Eq. Guinea,,Eq. G.,GQ,Republic of Equatorial Guinea,,,,Equatorial Guinea,,4.0000000000000000000000000000000,1.0000000000000000000000000000000,4.0000000000000000000000000000000,8.0000000000000000000000000000000,650702.0000000000000000000000000000000,14060.0000000000000000000000000000000,0.0000000000000000000000000000000,2002.0000000000000000000000000000000,0.0000000000000000000000000000000,7. Least developed region,2. High income: nonOECD,-99.0000000000000000000000000000000,,GQ,GNQ,226,226,GQ,GNQ,-99.0000000000000000000000000000000,GNQ,GNQ,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Middle Africa,Sub-Saharan Africa,10.0000000000000000000000000000000,17.0000000000000000000000000000000,6.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,10.3413792389000001037402398651466,1.7055513546400000723934908819501
22.9555579369,39.0746962307,84,1,Admin-0 country,3.0000000000000000000000000000000,Greece,GRC,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Greece,GRC,0.0000000000000000000000000000000,Greece,GRC,0.0000000000000000000000000000000,Greece,GRC,0.0000000000000000000000000000000,Greece,Greece,GRC,Greece,,Greece,GR,Hellenic Republic,,,,Greece,,2.0000000000000000000000000000000,2.0000000000000000000000000000000,2.0000000000000000000000000000000,9.0000000000000000000000000000000,10737428.0000000000000000000000000000000,343000.0000000000000000000000000000000,-99.0000000000000000000000000000000,2011.0000000000000000000000000000000,-99.0000000000000000000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.0000000000000000000000000000000,,GR,GRC,300,300,GR,GRC,-99.0000000000000000000000000000000,GRC,GRC,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,6.0000000000000000000000000000000,6.0000000000000000000000000000000,6.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,22.9555579369000000156120222527534,39.0746962306999989777978044003248
-61.6822018889,12.1172504395,85,1,Admin-0 country,6.0000000000000000000000000000000,Grenada,GRD,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Grenada,GRD,0.0000000000000000000000000000000,Grenada,GRD,0.0000000000000000000000000000000,Grenada,GRD,0.0000000000000000000000000000000,Grenada,Grenada,GRD,Grenada,,Gren.,GD,Grenada,,,,Grenada,,2.0000000000000000000000000000000,4.0000000000000000000000000000000,3.0000000000000000000000000000000,6.0000000000000000000000000000000,90739.0000000000000000000000000000000,1161.0000000000000000000000000000000,-99.0000000000000000000000000000000,2011.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,3. Upper middle income,-99.0000000000000000000000000000000,,GD,GRD,308,308,GD,GRD,-99.0000000000000000000000000000000,GRD,GRD,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,North America,Americas,Caribbean,Latin America & Caribbean,7.0000000000000000000000000000000,7.0000000000000000000000000000000,5.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,-61.6822018889000034391756344120950,12.1172504394999993593273757142015
-41.34191127,74.7105128864,86,1,Admin-0 country,3.0000000000000000000000000000000,Denmark,DN1,1.0000000000000000000000000000000,2.0000000000000000000000000000000,Country,Greenland,GRL,0.0000000000000000000000000000000,Greenland,GRL,0.0000000000000000000000000000000,Greenland,GRL,0.0000000000000000000000000000000,Greenland,Greenland,GRL,Greenland,,Grlnd.,GL,Greenland,,Den.,,Greenland,,4.0000000000000000000000000000000,1.0000000000000000000000000000000,3.0000000000000000000000000000000,12.0000000000000000000000000000000,57600.0000000000000000000000000000000,1100.0000000000000000000000000000000,-99.0000000000000000000000000000000,2010.0000000000000000000000000000000,-99.0000000000000000000000000000000,2. Developed region: nonG7,2. High income: nonOECD,-99.0000000000000000000000000000000,,GL,GRL,304,304,GL,GRL,-99.0000000000000000000000000000000,GRL,GRL,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,North America,Americas,Northern America,Europe & Central Asia,9.0000000000000000000000000000000,9.0000000000000000000000000000000,6.0000000000000000000000000000000,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,-41.3419112699999971027864376083016,74.7105128863999965460607199929655
-90.3648200858,15.694036635,87,1,Admin-0 country,3.0000000000000000000000000000000,Guatemala,GTM,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Guatemala,GTM,0.0000000000000000000000000000000,Guatemala,GTM,0.0000000000000000000000000000000,Guatemala,GTM,0.0000000000000000000000000000000,Guatemala,Guatemala,GTM,Guatemala,,Guat.,GT,Republic of Guatemala,,,,Guatemala,,3.0000000000000000000000000000000,3.0000000000000000000000000000000,3.0000000000000000000000000000000,6.0000000000000000000000000000000,13276517.0000000000000000000000000000000,68580.0000000000000000000000000000000,-99.0000000000000000000000000000000,2002.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,4. Lower middle income,-99.0000000000000000000000000000000,,GT,GTM,320,320,GT,GTM,-99.0000000000000000000000000000000,GTM,GTM,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,North America,Americas,Central America,Latin America & Caribbean,9.0000000000000000000000000000000,9.0000000000000000000000000000000,5.0000000000000000000000000000000,4.0000000000000000000000000000000,1.0000000000000000000000000000000,-90.3648200858000052448915084823966,15.6940366349999997908071236452088
